ticks,traffic_volumes,traffic_targets,smart_average_speeds_a,smart_average_speeds_h,average_speeds_h,average_speeds_a
27270,626,644.7399836742921,5.982814943864627,1.9795743600737599,4.597810136995594,1.5380116266382207
27300,634,619.4461410780781,8.09673481351033,2.881490596538559,8.817552315378345,2.709570339474775
27330,628,595.1446031154868,6.715571095819796,2.2755340631763974,6.333227681080182,2.016172180438267
27360,625,619.4461439931969,4.663195007116977,1.6708137975207993,4.424167756281916,1.5354446592663773
27390,639,644.7399897425961,7.4064666421683,2.393132053809796,7.846737016225685,2.3205642876462105
27420,618,593.0745328452368,6.991192893506786,2.302817008476766,6.008346730385295,1.9265590436831492
27450,577,545.5492246572488,5.15909746276738,1.7765386013621878,4.198876159227164,1.4748939852384284
27480,560,569.8075827614532,8.720334985451572,2.789212186429326,8.47069678568964,2.496015949539933
27510,579,595.1446115177542,6.065326415370177,2.1410271838534944,5.573495107462592,1.8828978912340202
27540,603,619.4461527385542,4.446980543727579,1.561031520873007,4.365349059175971,1.5338675116077227
27570,629,644.7399988450529,7.135008455621637,2.1814150224877933,7.9900877813300175,2.5085377592761775
27600,629,606.4037232716282,5.171220971213926,1.8268177474110583,5.6633360807494535,1.8596907756006242
27630,596,570.3469247392965,3.608149184675912,1.3888642932934512,3.8664812675581572,1.4207117096999842
27660,620,640.4337139993859,7.286821662571219,2.0272794725218497,7.530506310439667,2.2072711727631718
27690,687,719.1330824033598,5.639883829131856,1.8556612567010518,5.8076617701010305,1.8819302310580077
27720,729,743.5173669066263,4.581022154525166,1.689370191512476,4.296556597311921,1.5502972545147746
27750,763,768.7284710143379,6.658750056975278,2.3506837409335564,7.271184007551929,2.333553359353841
27780,753,717.4208634133562,6.392458991837578,2.2183877368965526,5.838399362673797,1.9421585176349536
27810,712,669.5377037117253,5.133294167698783,1.8895531493864457,4.303267306965822,1.5139385268727783
27840,695,669.5377052871509,7.091736288275984,2.5267037428295787,7.0762218726330905,2.163460017150798
27870,685,669.537706862576,5.075876190325779,1.9477521980941372,5.387250577174371,1.7436270530663311
27900,672,657.0218813237292,4.568971702555759,1.7473267699281747,4.072585107659374,1.45148067491048
27930,657,644.740017049966,6.785277343538548,2.365538187334138,7.362739638338943,2.2565352461156727
27960,627,606.4037403940764,6.58298370815257,2.44764724890207,5.456041226779903,1.8026775251809033
27990,599,570.3469408436432,5.334829498724983,1.9300270938046822,4.151682987428963,1.4617328352725287
28020,566,544.9853737036744,6.238960793992614,2.343764763738881,7.298504962808482,2.181618321160055
28050,522,520.7515571339877,6.821212043401083,2.6216885396237197,5.999573741971964,1.8995966547210443
28080,496,495.3335348236876,5.287880636184598,1.8578164974713836,4.225512674999353,1.4749121126632119
28110,479,471.15617295753964,7.39842080057008,2.8111067844441133,7.666076243168306,2.455233584317031
28140,449,432.36255776414833,6.730687755645113,2.4709949491223893,6.038013888013596,1.9233665962445672
28170,417,396.76309488404615,5.186967946373395,1.8631924999235767,4.450894272361242,1.5758832919201802
28200,357,328.97857987172785,8.469591466545424,3.011471227130436,8.112042390011858,2.4950061429657646
28230,308,272.77462901646163,6.52306685623134,2.1718641762532904,6.1957279393371865,2.005059376529903
28260,277,272.7746296583017,4.421498436404291,1.5994460925395777,4.8259379404894664,1.507614841584418
28290,271,272.7746303001416,6.9793989288863125,2.5224760711310106,8.581493228581776,2.587730434909567
28320,290,318.53214327357233,6.760323664387429,2.826732380019262,6.800239132536211,2.0965637735185583
28350,336,371.96540670521085,6.683035500901077,2.413290858348204,5.150847664229382,1.7562488903399394
28380,334,332.6959746513182,7.374053589529713,2.6836607713943668,9.073189815142552,2.995324687249942
28410,318,297.5723267645467,8.14296542368734,3.4818440102271384,7.021920068847013,2.2707221327660605
28440,311,297.57232746473574,5.6747206767435525,2.0591194671954134,5.123948411976283,1.6390183773825788
28470,301,297.5723281649247,9.436272247432399,3.9626062840808243,9.663490537711713,3.329320126512537
28500,339,364.4501836455993,8.071018773422766,3.1462521433617927,7.588811765142528,2.5214822826392655
28530,414,446.35849434795404,6.639664897123794,2.4014805427953485,6.290818091949415,2.0086230032980366
28560,539,585.7717178996315,7.259032713703331,3.010854413595849,8.812593434491097,3.1873858554262626
28590,709,768.7285216613425,6.756262073946972,2.7559159159990134,7.025013519695494,2.528613627427681
28620,859,894.7810832906407,5.823434203770015,2.1427050392879745,5.483746220746623,1.8393241367708693
28650,1005,1041.503163281206,6.5525721836045445,2.2494692855410023,6.870886017187469,2.0943229214094283
28680,1020,977.5451181463208,5.828724983694033,2.0695747621002636,5.335508239206843,1.8027242009819116
28710,977,917.514695779847,4.61394064220258,1.678047986873904,3.9944964051886043,1.4583721869524975
28740,914,826.1764196784467,5.577838370789526,1.8981936866912998,5.912219418520018,1.799728663587225
28770,821,743.9308379170375,5.291858506493893,1.9363291942779306,5.211048142605232,1.742879704722701
28800,807,780.241247069935,4.647790700437069,1.6215200760852337,3.8125791049366216,1.414223303840945
28830,809,818.3239255597808,6.1415160721112665,1.9689045635778464,6.426804902855013,1.9087241932429466
28860,783,753.7846611611244,5.85368556684225,1.9118683060017385,5.0569853020321345,1.6738001022177098
28890,727,694.3354552576658,5.267987354555174,1.7362266249114633,4.086333600701057,1.4586397696314086
28920,702,706.6255341460849,6.267060096233571,2.079753158329479,7.156362307695793,2.1693750834965684
28950,696,719.1331534725439,5.7634898196697515,2.209710456727327,5.426833323596271,1.7799713681046805
28980,687,706.6255374714708,4.847463871523521,1.7957010204663988,4.035296917291337,1.514634727895452
29010,685,694.3354617927635,6.755974553081669,2.3098561670958544,6.579454885986942,2.146624815854344
29040,681,694.335463426538,6.1001752221047845,2.4447353056849477,5.701055127373627,1.8906533762588404
29070,681,694.3354650603125,4.422143195538533,1.8059843120025016,3.969371085034871,1.4665333374861178
29100,712,730.5857226907582,5.769868780290254,2.0930603105565035,6.414067142248452,2.0482736063639084
29130,753,768.7285542201323,5.332694197718837,2.0986517625164285,5.762089644095674,1.923741325841789
29160,756,730.5857261289011,5.011839103140605,1.731875725997886,4.442179101719848,1.524591899482521
29190,729,694.3354715954102,5.915586173960131,1.98823066268718,6.442221303454893,1.9834588916681428
29220,705,669.0784035841042,6.117404630402697,1.9826415211258368,5.016569372767727,1.6448918134520418
29250,672,644.7400838013193,5.532704872029682,1.8136881115820427,4.128113416896311,1.46543220298459
29280,664,644.7400853183956,6.4562841844842564,2.383641978766081,6.467350133662035,1.9996028910263912
29310,659,644.740086835472,5.706085375368947,2.0725917702331436,5.11778702157606,1.721524816162834
29340,655,657.0219555305533,4.859834922687668,1.7683989219626,3.9622728175439788,1.462492448470653
29370,656,669.5377856338408,6.686649890420529,2.2709106992007912,6.5010271974995995,2.0006548755952305
29400,645,631.2462794617439,5.774447542941625,2.0607550931381002,5.009766992883613,1.6695160373691507
29430,609,595.1447011419482,4.927670699560036,1.875954107279663,4.42837194903111,1.5400140186414102
29460,589,582.6139370034721,5.815544995038775,2.2940687698719393,6.854472818728102,2.075494758993531
29490,577,570.3470079450917,5.190273156143236,2.0606422340755235,4.854567634813118,1.633230054984013
29520,547,531.8513285257231,4.870484129262982,1.7806064786051963,3.9277594679468204,1.409330273884745
29550,520,495.95392228621716,6.932855963194988,2.2435260725142907,7.191385193861741,2.094843299435092
29580,497,483.39608963994584,5.260633038250566,2.042871769168101,4.574760995141242,1.592839765187321
29610,484,471.1562283891717,5.525830877107448,1.9306808959279944,3.944740923768711,1.4094310213764443
29640,480,483.39609191481213,6.698403587827936,2.3196838287943065,7.696092353602606,2.430913709499117
29670,481,495.9539269541444,6.4131927489628655,2.525317460671107,5.2223228057771,1.7057305481956992
29700,459,443.59467879475307,4.892999186286157,1.791480557841506,4.606350972430487,1.5312241683595769
29730,421,396.76314343048637,6.293174613158732,2.1391753171816115,7.980710182049583,2.3444724324843667
29760,414,432.36261270110697,6.047427874861031,2.6567731412891176,5.762017349094267,1.8915245400217156
29790,443,471.15623504096794,6.950654041902727,2.4115949847106486,5.340427529693753,1.7530181173028776
29820,445,432.36261473580925,7.896134566003296,2.8918644200602506,8.861797506788134,2.8536274071514445
29850,418,396.7631471648281,7.745214820641966,3.1432366945711343,6.158349947874967,1.9807711176988223
29880,413,408.97409199058546,7.160544944147008,2.4978317572888367,5.637744327177704,1.7520329543673354
29910,414,421.5608458464991,6.9246436479316245,2.797084574498189,8.296567426527565,2.6504321968173747
29940,435,445.6691864756406,6.770624119752858,2.6244567415175366,5.801815688464376,1.913480462711046
29970,458,471.15624169276435,6.025709537983018,2.2106688397929197,4.684406739869281,1.6384644185005377
30000,548,592.0369011401885,7.123752344613261,3.2200724166674513,7.699022050469775,2.5654368778525503
30030,690,743.930911436889,7.163717971993425,2.8940514758805063,6.451619952328882,2.201372529414381
30060,849,900.9450770943149,6.199970067690225,2.3001061612598783,5.772080338490515,1.9113080917131386
30090,1034,1091.0986752421575,6.200280546550162,2.3037662146084914,7.1236693723086235,2.3025176302944708
30120,1038,973.1319092721229,5.893071826908498,2.1606167076839338,5.399893149663619,1.8350420224267185
30150,951,867.9194048452435,5.729787845980364,1.9389912018593167,4.699123556768305,1.5766588475393202
30180,907,855.4307067698043,5.6655820451962775,1.9348391736057309,6.240384014679466,1.8706159856262556
30210,882,843.1217115316895,5.54965817517176,2.0349581258861056,4.794418999360032,1.6568174224260375
30240,848,805.066327882071,5.232075439243353,1.7963898259979183,4.08718689187214,1.4582138108058953
30270,808,768.7286229553605,6.079325829962762,1.9397238925021736,6.899183116265842,2.013083260354846
30300,793,768.7286247641824,5.169235001401262,1.771316207402633,4.71703103270623,1.5796278127370964
30330,776,768.7286265730039,4.665326210610758,1.6531161374704966,4.148504680020499,1.4508293927318534
30360,740,730.5857948917628,5.761981794668883,1.9316979135303307,6.706227877897186,1.9690413992082798
30390,693,694.3355369463917,4.998694550961397,1.7773747748179716,4.4333183865044665,1.519870541150093
30420,709,765.1204985538445,4.588623172941445,1.6153990248283037,3.8243171997657766,1.4057626035969608
30450,784,843.1217274026424,6.5373944155256964,2.2657715108526837,6.593402088414967,2.1135905682948035
30480,846,879.5320826649647,5.182628837164715,1.9944235480012817,5.245305615835734,1.7577018798585273
30510,895,917.5148253148265,5.8327002130648795,2.012383744434305,4.69615798614368,1.5852982604332977
30540,917,917.5148274737428,5.77012161497556,1.9704560895505043,6.718236792303253,2.107811965339028
30570,922,917.5148296326593,5.629410812263529,2.0924434391795503,4.993123959950722,1.7187873865163508
30600,915,879.5320909431364,4.296818698548586,1.6215107125483572,3.9839185485011734,1.4470377394617222
30630,888,843.1217393058575,6.222666991904504,1.96680460303136,6.2907930861311865,1.866923331033935
30660,849,805.0663544026163,5.662305394896335,2.0621364437098073,4.618973926455751,1.601853321254418
30690,811,768.7286482788672,5.754391748493261,2.0144343667218476,4.086071925461335,1.4587180782118288
30720,780,743.5175418566149,6.809068853964854,2.4654017291584798,6.413217873512559,1.9525473670326479
30750,747,719.1332549999618,5.5335362698981685,1.9780217004756835,4.328908080300169,1.5391025019485112
30780,713,706.6256372330603,4.555151763266376,1.5979515647290168,3.3929049518986214,1.327411195409911
30810,696,694.3355598192367,5.751705123146073,1.8840149530661,6.3585989097327875,1.9658028659976585
30840,707,742.2759378315691,5.217114735049335,1.8989323185866964,4.387362423597034,1.529994166328004
30870,747,793.5263578134699,5.181118464363818,1.7589115677128209,3.9815575514742574,1.4486362500164975
30900,707,672.7447027077819,6.619119222689811,2.211067875609352,6.5693693082189,2.0600910904348306
30930,633,570.3470723624896,6.546902263723681,2.172429020500173,5.0002142537998715,1.6375091318013768
30960,557,531.8513885952565,5.478245714346675,1.8730275509064402,3.9347189774494677,1.4088347458017798
30990,519,495.95397830134624,6.008652209728639,2.1957784611263795,6.401624032902073,1.914473670550687
31020,473,443.5947247210865,5.997060640016676,2.218114545042431,4.856383130579517,1.5908438497980508
31050,434,396.7631845082479,6.101547488006328,2.0847984310819765,3.851552101828893,1.4015826058416048
31080,418,420.83090842664427,7.1895668540863245,2.4449878739861837,6.899408177393594,2.0631808646140826
31110,421,446.3585846723466,6.265824787142793,2.379012183309336,5.390677723409083,1.7871964417361976
31140,421,433.7825735333067,5.325452025370778,2.060175414691024,4.358344255831099,1.529039264141025
31170,415,421.56088750775206,7.852549206740609,3.1462028846104277,7.376264885585841,2.3958804752073486
31200,407,408.9741343325736,7.720335992176191,2.5217735970951782,6.0521860558193055,1.906299230794255
31230,397,396.7631901097614,5.246044574259603,1.7522821737894279,4.36999144439115,1.5260203807877706
31260,397,408.9741362572097,7.137703278092352,2.7478065807128926,7.594891400600398,2.3678037067540973
31290,410,421.5608914754909,6.783426850451927,2.707364287985003,5.982232427352689,1.9719080099864754
31320,427,433.7825796574605,5.351261021377359,1.8691093962522447,4.638236546283931,1.6203845474723628
31350,445,446.35859307461635,7.290866379666627,2.6827401359704757,7.562288508880407,2.535790897661036
31380,504,526.038647911018,7.677183193092843,3.047506402165406,6.534058885327913,2.173618997337134
31410,590,619.9424932988668,7.226242915691345,2.4997612790600057,5.501790236388396,1.8397327323717176
31440,670,690.3387458630536,7.221363830276992,2.902929754008928,7.757281384684503,2.6411823254440074
31470,749,768.7286953082387,6.3272469780768175,2.314183750596952,6.059042147170163,2.093213110133544
31500,787,781.0291373004617,5.404981989656536,2.0151963481836797,4.851321138970132,1.658695691974283
31530,804,793.5263988912342,6.8291821360656595,2.2180159736884457,6.593289402396607,2.0895415220611753
31560,803,781.029140975992,6.314800985165525,2.4459199419879942,5.416050937058591,1.865118222290588
31590,795,768.7287025435269,5.2059398137480395,1.9523530684019328,4.243574668859529,1.5055483671894745
31620,778,743.5175943416187,6.0071654525043146,2.043062099301768,6.596050940335805,1.9925392327241458
31650,752,719.1333057636762,6.293934089603971,2.2584673040349394,4.803529131554752,1.6638472792803856
31680,750,743.5175978406195,5.039340115380465,1.7559754541631123,3.5735106331933033,1.3838547857594492
31710,756,768.7287097788155,6.1960352746520275,2.194810809836082,6.3540081983147045,1.9305690778784046
31740,756,768.7287115876373,6.010271942081918,2.330855276654055,4.9031382156821515,1.6797150166378527
31770,756,768.7287133964594,4.832144759037928,1.7392798074274058,3.757142870895309,1.405536404384503
31800,755,756.2282282109422,5.7626807254216414,1.9775512818951182,5.964003940623461,1.8983896487615641
31830,752,743.9310164652618,6.194737489951582,2.3711688593612514,4.498196008669629,1.6120381500100007
31860,732,718.7056438760353,4.7817169701230675,1.714368175720986,3.6095602646222953,1.3657069843295426
31890,713,694.3356186351269,6.083952097014079,2.1938019589016795,6.38739387526954,2.017842753786603
31920,708,706.6257004154072,5.2909849632523365,2.0990642247886426,4.430659206727141,1.5624374997303694
31950,709,719.1333226849151,5.271980148815836,1.9650530321516158,3.4553972058169573,1.357092426717878
31980,769,801.2382351874909,7.198364580826244,2.57009098686293,6.9001575113574445,2.1519095705050977
32010,856,892.7172323617194,6.861042152173863,2.624838362335203,5.279537368488791,1.7991287656702766
32040,847,801.2382389581247,5.451425486772849,1.812843280357735,4.162564034552997,1.4727526055131723
32070,775,719.1333294534107,7.7050523500302965,2.5803092915597263,6.679905541096008,2.0068826556692048
32100,729,706.6257103915682,6.613839473546649,2.3011290768518555,5.097636752397443,1.6838495713555635
32130,710,694.3356317053258,5.280128930244433,1.902361249807924,3.834381832045352,1.429346875201039
32160,707,718.7056607872111,6.860090508761113,2.2140619365832435,6.315761027588513,1.981364389608212
32190,729,743.9310374709378,6.810894052504065,2.5530037495889824,5.023363203317153,1.7156157764344453
32220,731,731.4271060147736,4.87669636331294,1.7581043627264499,3.924426780689033,1.4244846599916157
32250,724,719.1333396061544,6.122467190812107,2.2276916810201635,5.9093603418595615,1.845400162279008
32280,684,654.2082949327016,6.023297522817327,2.0118998457569632,4.911084625691344,1.6069036735775664
32310,629,595.1448355782641,4.647014788033237,1.588778566265145,3.5531764231806964,1.3411901331593068
32340,573,543.290420326562,6.4513542407484925,2.0534437203852995,6.437470871446031,1.7950589150222749
32370,523,495.95403198251734,5.337018815737487,1.7309659306780845,4.543887443624266,1.5254057982302658
32400,468,429.50879181681614,4.585215555273385,1.612348579375257,3.6223210209765013,1.3638623028080932
32430,406,371.9655257373613,7.670721019859548,2.3282256539927877,6.764597602651192,1.974834286832225
32460,373,359.35283884919374,7.207422513567636,2.2548474001238428,5.386085875698266,1.6734348707240043
32490,349,347.16782565531184,5.984883139856095,1.8075858359282684,3.5281561980370912,1.3518010889438015
32520,332,334.53928838100876,7.69834568976373,2.449917377486974,6.367597818599317,2.105830089695269
32550,322,322.3701253398665,7.026244300112617,2.221972818364129,5.130230807081697,1.6960647570243623
32580,279,252.88793285771263,6.277575897174263,1.9959903478261416,4.087227075146642,1.4509513474304074
32610,223,198.38161652734954,8.13406286076059,3.0706555831475426,6.9253165604351645,2.307733756112408
32640,216,242.96686799194634,9.71279611103546,3.798826714267761,5.907519402618809,1.87109658599399
32670,257,297.5724261914028,6.095431490287623,2.161202445762653,5.186431199352267,1.704916995622167
32700,295,321.41495628005634,9.275980243830041,4.385214925140659,7.66842360115135,2.6652647702086196
32730,330,347.16783219041145,8.200441160254506,3.7862398029270374,7.1456653076932355,2.330140700054017
32760,356,359.35284730478213,7.327493301494516,2.842537064311838,5.532424739367964,1.7856623965512421
32790,370,371.96553624019975,8.155642771697433,3.5469351621983636,8.094966540091205,2.5319372588538904
32820,413,429.50880596572176,7.276536549102619,2.6777996740314616,6.740157270225371,2.2004748580209936
32850,478,495.9540506542307,6.83010220369218,2.4212773431216603,5.336064932990645,1.7629554776932619
32880,548,565.474621864891,7.724043600219433,3.0451006053226273,7.663603388515744,2.4491671568637474
32910,629,644.7402688846532,7.49327197408627,3.0727023429178333,6.521059063962907,2.179140079917465
32940,660,644.7402704017298,6.587935055157187,2.147541508686747,5.220954428817603,1.690548257332367
32970,660,644.7402719188067,7.213791958986052,2.6636696034729406,7.569876696829874,2.2736301896326485
33000,660,644.7402734358831,6.890116889563336,2.67580980908034,5.90946143302518,1.9351479087464825
33030,660,644.7402749529601,5.911199950169981,2.0414937520546697,4.544331978427641,1.560599647724455
33060,626,579.4390691454522,7.322571411081964,2.6166301181174165,7.532813607244176,2.2528445671321187
33090,572,520.7517629895917,6.4951175432015384,2.4203695757758927,5.840901598626898,1.8813535539295367
33120,564,579.4390718722979,4.490402838678133,1.6182919649636236,4.128407190364867,1.4309880534504646
33150,611,644.740281021267,6.245488817562429,2.126680802310221,7.285634245564742,2.211357742944305
33180,654,680.9216301314057,6.938781620499792,2.308561698521802,5.873862573675187,1.9034062739199578
33210,694,719.1333937541231,6.003033515837156,1.9865850841638415,4.88127855969605,1.629648240553287
33240,643,597.2077790368293,6.92290958709917,2.432230733859466,6.7963145566900085,2.0900852768450937
33270,549,495.95406699197997,5.828801003468899,1.8920485189685239,5.552650676226846,1.7521110430505236
33300,529,520.161014971102,4.702229854783243,1.7035856872351014,4.193900112282178,1.4953081401397177
33330,529,545.5494762585389,6.795355960061226,2.1189197330606064,6.775055932869898,2.0236492538802557
33360,556,581.5576970971507,6.289497840222605,2.196819120066224,5.3434615078027266,1.7897712762426017
33390,600,619.9425895748857,5.741702686389421,1.9509517586348688,4.384542057143672,1.5491550009557113
33420,635,644.2632392676676,6.885219260821252,2.175016581804834,7.085722125938202,2.196292664233415
33450,663,669.5379998917284,6.567243416409789,2.274832610951079,5.458578427932879,1.802524055176703
33480,664,657.0221688752188,4.975057468303465,1.8305730952487216,4.529041865161223,1.554705904986516
33510,661,644.7402992261884,7.837117282014488,2.8294876943946305,7.309899321504134,2.218717128307062
33540,641,619.4464442505342,6.4964727353584255,2.4343267334005847,5.342606443638373,1.7671632633549252
33570,624,595.1448943941616,5.904530073007809,2.0206453693267927,4.096981571758727,1.4589234494078218
33600,618,607.4172157160375,7.728327209511751,2.4738982580414723,6.718639186507118,2.0444949765726417
33630,619,619.9426012447071,6.7031261129226865,2.41758379218319,5.199293357697908,1.7489592648716286
33660,598,568.1867806832852,5.892674836160137,2.1110973127216734,4.4826872039765675,1.500916873507339
33690,554,520.7517874962167,7.550725487746173,2.4557561174572244,7.291665615247534,2.1723310665095297
33720,505,468.538824572316,6.147259821729796,2.2632173751364904,5.134110901377617,1.6757184241778853
33750,446,421.5609728141404,5.529972986044992,1.8331456319949218,4.116153220937451,1.4510855625172006
33780,415,408.97421709192645,6.1932675489594695,2.0735695005582113,7.943325108734071,2.5946017868879867
33810,399,396.763270398127,7.995166326379445,3.0921759839332004,5.4824724632890325,1.7247453791685765
33840,388,384.1643855636246,5.504841189124266,1.9218891445501165,4.345876213407176,1.488678325053787
33870,376,371.96556774871726,7.700827218211335,2.803654208061556,7.623168767249958,2.456892514025291
33900,372,371.9655686239539,6.77777668727802,2.4127179860429644,5.637817978017445,1.7925444662179046
33930,363,371.96556949919074,5.8971786893710645,1.8176681398527852,4.791490727392806,1.5848494272719922
33960,363,371.96557037442733,7.41228190251058,2.9325496236935846,7.244220258971701,2.5256480718329075
33990,363,371.965571249664,6.367133968721118,2.4848323214228234,6.392178321959203,2.0489242450369076
34020,311,271.6452459574971,5.85207084973699,2.0723088563704306,5.337211322011973,1.767574260345826
34050,245,198.38163893340655,9.15708494986712,4.163201475516883,7.728461543941512,2.524035026022002
34080,236,242.96689543364985,6.654042409685411,2.8783704777373416,6.111381483642521,1.9784675835981826
34110,269,297.5724598004885,5.61702391874962,1.9623253415239286,4.876185173567563,1.7080867206443426
34140,296,309.7232367008698,7.693869961367124,3.4297504273222206,8.57121089390387,3.088470145247093
34170,311,322.3701663009394,6.3212556954591905,2.527767650515877,6.1267114962061875,2.1313749747831796
34200,312,309.7232381584302,6.442990284943764,2.300137253278868,5.321785452959015,1.7997925512760016
34230,309,297.57246260124583,7.307552464476259,2.514665482814518,8.463607519652008,2.7386547686581464
34260,329,343.6070835810072,6.028233379811994,2.173079175371874,6.077728428057966,2.1024994930877674
34290,372,396.763285335499,6.655078255858341,2.32687789186591,6.054754815802206,1.9775870991046536
34320,408,420.83101537009406,8.230175808533856,2.8065807520850004,8.38791807405763,2.6712740235872343
34350,442,446.35869810300466,7.418176403687667,3.165852260183152,7.107257390641694,2.4163440294314613
34380,451,433.782683768092,6.715723660241234,2.2666692707561977,5.949596605902887,1.8592782420096807
34410,446,421.5609946367076,8.225436425458977,3.016650040034571,8.949933282157597,2.7241548900449266
34440,443,433.78268580947724,6.915088969906081,2.618010532784211,6.201938906986569,2.0228670207285018
34470,444,446.35870230414065,6.058039184080838,2.006300361889283,5.206978073174065,1.6505595140440565
34500,433,407.4678842766254,8.124952197394382,2.739028080263016,9.788727818524553,3.0959211562323445
34530,404,371.965587003924,6.896956752103588,2.9880908574437965,6.150521346060466,1.963542903790819
34560,423,440.1156188921332,6.425741607234918,2.3567590178199334,5.267905155322357,1.7785607312631944
34590,486,520.751824256156,7.701785834132545,3.091557664386418,8.53514449090598,2.8176710425077687
34620,491,482.12250702400905,6.706382721119176,2.43807489930536,6.599842773887994,2.096641561848152
34650,477,446.35870860584487,6.347605003551222,2.0802200252652012,5.652441690711307,1.792532587335689
34680,452,433.782693975018,7.528159086139879,2.752469712277528,9.03180308623556,2.8278982442963847
34710,437,421.56100455605656,6.957706100601748,2.3927024297220925,6.366451129420591,1.9861806218890246
34740,429,421.5610055479916,5.487220663975743,1.8198325632160235,4.851129312207873,1.550499245308261
34770,422,421.56100653992655,7.877129267682715,3.0329463636701472,8.820900066481666,2.678139975943293
34800,430,445.66935635884914,6.921662859181996,2.4418665672230833,6.245660084591067,1.9743278707071963
34830,455,471.1564212913018,5.961896991878369,2.0156099142690866,5.511802126668049,1.7643096841255865
34860,491,506.9903059444622,6.700179554735703,2.6845722254852937,7.796927392549705,2.556907009870341
34890,528,545.549543009921,7.123085804098835,2.6772699415298247,6.549467436147052,2.087913367349341
34920,518,493.4681299012498,7.089457086991349,2.441680576749619,5.457002955861824,1.7332562917559535
34950,481,446.35871910868525,8.673195670987786,3.3991194478934097,8.592190592550713,2.5600105170975467
34980,456,433.78270418194427,6.626995773705672,2.2157329653575726,6.338069498551686,1.919522912718601
35010,440,421.5610144754059,5.8083075851424875,1.8462893434300316,4.7456930999957825,1.5503271030573686
35040,462,479.564825695916,7.646906593660266,2.614951811288112,8.251997547811005,2.697611803423833
35070,518,545.5495507120042,5.546712902680759,2.1039056782293417,6.53454650727667,2.072173157992432
35100,508,479.5648279527525,5.918420081852617,1.9881816293173373,5.29315651151043,1.7104974748945596
35130,468,421.5610184431459,6.294072795102786,2.338990901622063,7.933629346451249,2.326712468630627
35160,422,395.98762581729954,6.252337395825432,2.2699544065248283,6.0829146660850615,1.8668321664253735
35190,391,371.9656062591314,5.710266508382345,2.1020948453067185,4.524073699421803,1.5448372018669174
35220,376,371.9656071343681,7.875269707391483,3.003681165857588,8.66897512679256,2.7893225435812603
35250,368,371.965608009605,6.843642490639279,2.6678740556357803,6.086098034907536,1.9457567391376798
35280,342,318.53231715937187,5.752048407375345,2.186056495078482,4.796578835138711,1.6341593901717388
35310,299,272.77478049072414,7.628094397326481,2.7392142219716504,8.950262520751066,2.9601121611590147
35340,281,284.903967020312,8.120459661617778,3.8690985448967594,6.916411460530558,2.200643438763194
35370,279,297.5724892084416,8.026310042280267,2.9699125266416093,5.230213035056587,1.8323932708470956
35400,277,284.90396836107266,8.743755596036925,3.9470577695955718,8.526179601706284,2.875767735844073
35430,271,272.77478305808523,7.061191576708153,2.4808856921376816,6.86557150838646,2.205907836164147
35460,251,232.62311715428316,5.088860533022607,1.9033568889367516,4.976945785387698,1.8239816474862514
35490,220,198.38166133946595,9.845556674607712,4.094541931495325,9.34005891253768,2.9666085954986694
35520,218,232.6231182490097,7.172345353486326,2.7332121963410465,6.978167529586824,2.3324754279479905
35550,248,272.7747856254465,4.655364090584215,1.761494009494424,5.556731635006135,1.912855019205058
35580,253,246.73407772308502,8.8498712856254,3.6678426135291,9.267085770095163,3.4088447734362175
35610,245,223.17937110746752,7.903473990855646,4.092341923969549,7.8549595768832345,2.9264264264213145
35640,234,210.41552946982776,7.358782081398724,3.161076814614736,6.2657471136613,2.035511663638989
35670,221,198.38166414022368,9.344194131624338,4.975725616944265,10.501482829540421,3.9615547042110655
35700,248,271.645281751718,8.679775043155859,5.699463649529436,8.165529618062358,3.146328485335111
35730,328,371.9656220133928,7.895633297136842,3.44405532591286,6.450331768268901,2.106921496094664
35760,386,407.4679245451248,8.402803262981283,3.6175484532459494,10.061229814122312,3.6291413520943947
35790,432,446.3587485166398,8.267601443611634,3.6352693995181014,7.401324726397933,2.5756996768318907
35820,448,446.3587495669239,7.364651532098628,2.671318629264313,5.896422436213318,1.9228467867097874
35850,448,446.3587506172079,8.09500397336415,2.5923256563094594,9.689485875880223,2.936002014180048
35880,468,470.5034362729183,7.375896786300187,2.619600299428401,6.788764525689525,2.16293032945562
35910,492,495.9541696864179,5.782648191389303,1.9270921010814128,4.745115408984002,1.5663610838925943
35940,499,495.9541708534002,7.90661794949696,2.800258756199828,9.156847224212012,2.671730167209068
35970,501,495.9541720203829,7.607129808990143,2.9292978254257256,6.26285145317175,2.024226826161204
36000,502,495.95417318736503,5.605123957725364,1.9108755593687332,4.513683650326868,1.50604496966009
36030,502,495.95417435434746,8.20093586948261,2.9570528156391718,8.644634579495955,2.7577186644900107
36060,469,429.50891511443825,6.668649672855543,2.436472851856544,5.863941893598496,1.898954240692716
36090,411,371.96563251623434,5.5456001286421674,1.7902408283772002,4.5470766080579015,1.497785553270343
36120,399,384.16445426310963,8.671622515680168,2.6578923378556607,9.219610539100426,2.6407568091850497
36150,394,396.76334321782156,6.614404716117555,2.3052838573599375,5.870399304819626,1.9295357360964427
36180,394,396.76334415140747,6.318517832476827,1.9689196775209443,4.942095942537685,1.5864566603946273
36210,393,396.76334508499343,8.280321203924496,2.8470235824677035,8.530965239967651,2.691175424511061
